image_id,gt_len,pred_text_len,pred_len_from_head,is_correct
5169,15,15,15,1
5170,15,15,15,1
5171,15,15,15,1
5172,15,15,15,1
5173,15,15,15,1
5174,15,15,15,1
5175,15,15,15,1
5176,15,15,15,1
5177,15,15,15,1
5178,15,15,15,1
5179,15,15,15,1
5180,15,15,15,1
5181,15,15,15,1
5182,15,15,15,1
5183,15,15,15,1
5184,15,15,15,1
5185,15,15,15,1
5186,15,15,15,1
5187,15,15,15,1
5188,15,15,15,1
5189,15,15,15,1
5190,15,15,15,1
5191,15,10,10,0
5192,15,15,15,1
5193,15,15,15,1
5194,15,15,15,1
5195,15,15,15,1
5196,15,15,15,1
5197,15,15,15,1
5198,15,15,15,1
5199,15,15,15,1
5200,15,15,15,1
5201,15,15,15,1
5202,15,15,15,1
5203,15,15,15,1
5204,15,15,15,1
5205,2,2,2,1
5206,2,2,2,1
5207,2,2,2,1
5208,2,3,3,0
5209,6,6,6,1
5210,6,6,6,1
5211,3,3,3,1
5212,11,11,11,1
5213,11,11,11,1
5214,11,11,11,1
5215,3,3,3,1
5216,2,2,2,1
5217,2,2,2,1
5218,8,8,8,1
5219,8,8,8,1
5220,8,8,8,1
5221,8,8,8,1
5222,8,8,8,1
5223,8,8,8,1
5224,8,8,8,1
5225,8,8,8,1
5226,8,8,8,1
5227,8,8,8,1
5228,8,8,8,1
5229,8,8,8,1
5230,8,8,8,1
5231,8,8,8,1
5232,8,8,8,1
5233,8,8,8,1
5234,8,8,8,1
5235,8,8,8,1
5236,8,8,8,1
5237,3,13,13,0
5238,3,3,3,1
5239,3,3,3,1
5240,3,3,3,1
5241,3,3,3,1
5242,13,13,13,1
5243,13,13,13,1
5244,13,13,13,1
5245,14,14,14,1
5246,14,14,14,1
5247,13,13,13,1
5248,10,10,10,1
5249,10,10,10,1
5250,16,16,11,1
5251,16,16,16,1
5252,2,8,2,0
5253,8,8,8,1
5254,8,8,8,1
5255,8,8,8,1
5256,8,8,8,1
5257,8,8,8,1
5258,8,8,8,1
5259,8,8,8,1
5260,8,8,8,1
5261,8,8,8,1
5262,8,8,8,1
5263,8,8,8,1
5264,8,8,8,1
5265,8,8,8,1
5266,13,13,13,1
5267,13,13,13,1
5268,13,13,13,1
5269,13,13,13,1
5270,13,13,13,1
5271,13,13,13,1
5272,13,13,13,1
5273,13,13,13,1
5274,11,11,11,1
5275,16,16,16,1
5276,16,16,16,1
5277,17,17,17,1
5278,23,22,23,0
5279,14,14,18,1
5280,22,22,22,1
5281,21,21,21,0
5282,23,23,23,1
5283,28,25,31,0
5284,21,19,19,0
5285,15,15,15,1
5286,17,17,17,0
5287,14,14,14,1
5288,19,19,19,1
5289,19,19,19,1
5290,20,20,19,1
5291,13,14,5,0
5292,12,12,12,1
5293,16,15,16,0
5294,16,15,16,0
5295,9,9,9,0
5296,10,10,10,1
5297,16,16,17,1
5298,16,16,15,1
5299,27,27,26,1
5300,16,16,16,1
5301,10,10,5,1
5302,11,11,12,1
5303,12,12,12,1
5304,12,11,11,0
5305,12,12,12,1
5306,13,13,14,1
5307,14,14,12,1
5308,26,25,19,0
5309,15,15,16,0
5310,11,10,10,0
5311,16,16,17,1
5312,19,19,22,1
5313,12,12,12,1
5314,13,13,13,1
5315,9,9,9,1
5316,11,12,12,0
5317,13,13,14,1
5318,17,17,17,1
5319,6,6,6,1
5320,14,14,14,1
5321,14,13,14,0
5322,14,14,14,1
5323,12,14,14,0
5324,16,17,15,0
5325,18,18,19,1
5326,25,25,25,0
5327,9,9,9,1
5328,21,21,21,1
5329,21,21,21,1
5330,12,12,12,1
5331,22,22,22,1
5332,11,11,12,1
5333,22,22,22,1
5334,22,22,22,1
5335,11,11,11,1
5336,18,18,18,1
5337,21,21,21,1
5338,9,9,9,1
5339,21,9,21,0
5340,12,12,12,1
5341,21,21,21,1
5342,21,21,21,1
5343,21,21,21,1
5344,20,20,20,1
5345,28,28,26,1
5346,23,23,23,1
5347,24,24,24,1
5348,24,24,24,1
5349,22,22,22,0
5350,20,20,20,1
5351,22,22,22,1
5352,30,30,30,1
5353,23,23,23,1
5354,24,24,24,1
5355,24,24,24,1
5356,23,23,23,1
5357,11,11,11,1
5358,23,23,23,1
5359,11,11,11,1
5360,14,14,14,1
5361,26,28,27,0
5362,26,26,27,1
5363,17,15,16,0
5364,19,12,19,0
5365,15,15,17,1
5366,19,19,19,1
5367,19,19,19,1
5368,21,26,22,0
5369,9,9,9,1
5370,16,16,15,1
5371,20,20,20,1
5372,18,18,17,1
5373,18,18,18,1
5374,18,18,18,1
5375,21,21,21,1
5376,8,8,8,1
5377,22,22,22,1
5378,8,8,9,1
5379,6,6,7,0
5380,8,8,8,1
5381,8,7,8,0
5382,9,10,10,0
5383,20,20,19,1
5384,15,15,15,1
5385,19,19,20,1
5386,14,14,14,1
5387,18,18,18,1
5388,18,18,20,1
5389,18,18,19,1
5390,12,12,12,1
5391,20,20,19,1
5392,21,21,21,1
5393,11,12,11,0
5394,19,17,19,0
5395,14,13,14,0
5396,16,18,19,0
5397,18,18,18,1
5398,17,17,19,1
5399,17,20,19,0
5400,17,17,16,1
5401,18,23,18,0
5402,23,23,23,1
5403,23,23,23,1
5404,13,13,12,1
5405,13,13,13,1
5406,23,23,23,1
5407,25,25,25,1
5408,25,25,25,1
5409,21,21,21,1
5410,4,4,4,0
5411,23,23,23,1
5412,16,16,17,1
5413,16,16,16,1
5414,16,16,16,1
5415,20,20,20,1
5416,18,18,20,1
5417,22,30,30,0
5418,14,14,14,1
5419,13,13,13,1
5420,12,12,12,1
5421,16,16,17,1
5422,15,15,15,1
5423,11,11,11,1
5424,23,22,24,0
5425,13,13,13,1
5426,10,10,10,0
5427,12,12,12,1
5428,19,16,16,0
5429,13,13,13,1
5430,25,20,23,0
5431,28,18,23,0
5432,7,6,6,0
5433,15,23,25,0
5434,6,5,6,0
5435,4,5,5,0
5436,6,6,6,0
5437,8,8,8,1
5438,8,8,8,1
5439,8,8,8,0
5440,8,8,8,1
5441,9,9,9,1
5442,8,9,9,0
5443,8,8,8,0
5444,8,8,8,0
5445,9,9,9,0
5446,9,9,9,0
5447,9,9,9,1
5448,9,9,9,0
5449,9,9,9,1
5450,8,8,8,1
5451,9,9,9,1
5452,8,8,8,1
5453,8,8,8,0
5454,8,8,8,1
5455,8,8,8,1
5456,9,8,8,0
5457,8,8,8,0
5458,11,11,11,0
5459,7,7,7,1
5460,7,7,7,0
5461,8,8,8,0
5462,7,7,7,1
5463,8,8,8,1
5464,8,8,8,1
5465,6,6,7,1
5466,6,6,6,1
5467,6,6,6,1
5468,4,10,5,0
5469,8,8,8,1
5470,8,8,8,0
5471,14,14,17,1
5472,13,13,12,1
5473,12,12,12,1
5474,7,8,8,0
5475,11,11,12,0
5476,11,12,12,0
5477,6,6,6,0
5478,6,6,6,1
5479,4,4,2,1
5480,8,8,8,0
5481,6,6,6,1
5482,7,7,7,1
5483,6,6,5,1
5484,5,5,6,1
5485,14,14,14,1
5486,10,9,8,0
5487,6,6,6,1
5488,13,13,14,1
5489,8,8,8,1
5490,8,8,8,1
5491,21,21,21,1
5492,21,21,21,1
5493,21,21,21,1
5494,9,9,9,1
5495,7,7,7,1
5496,9,9,9,1
5497,9,9,9,1
5498,23,23,23,1
5499,23,23,23,1
5500,23,23,23,1
5501,17,17,17,1
5502,17,17,17,1
5503,22,22,22,0
5504,24,24,24,1
5505,24,24,24,1
5506,8,8,8,1
5507,8,8,8,1
5508,8,8,8,1
5509,8,8,8,1
5510,17,17,17,1
5511,5,5,5,1
5512,5,5,5,1
5513,5,6,5,0
5514,10,10,10,0
5515,8,8,8,1
5516,8,8,8,1
5517,4,4,4,1
5518,8,8,8,1
5519,8,8,8,1
5520,19,19,18,1
5521,8,8,8,1
5522,8,8,8,1
5523,8,8,8,1
5524,8,8,8,1
5525,6,6,6,1
5526,6,6,6,1
5527,7,7,7,1
5528,7,7,7,1
5529,15,15,15,1
5530,6,6,6,1
5531,6,6,6,0
5532,6,6,6,1
5533,10,10,10,1
5534,10,10,10,0
5535,10,10,10,1
5536,8,9,8,0
5537,9,9,9,1
5538,9,9,9,1
5539,9,9,9,0
5540,4,4,4,1
5541,7,7,7,1
5542,8,8,8,1
5543,7,7,6,1
5544,6,7,7,0
5545,7,7,7,1
5546,5,5,5,1
5547,8,8,8,0
5548,8,8,8,1
5549,8,8,8,1
5550,8,8,8,1
5551,8,8,8,1
5552,8,8,8,1
5553,6,6,6,1
5554,6,6,6,1
5555,6,6,6,1
5556,2,2,2,1
5557,3,12,7,0
5558,22,22,22,1
5559,16,15,19,0
5560,18,18,18,0
5561,19,19,8,1
5562,16,16,16,0
5563,17,16,18,0
5564,20,32,32,0
5565,19,18,16,0
5566,9,8,25,0
5567,19,18,17,0
5568,18,25,29,0
5569,10,11,12,0
5570,10,10,10,0
5571,16,16,15,1
5572,10,11,5,0
5573,21,21,21,0
5574,10,10,10,1
5575,8,8,8,0
5576,20,18,6,0
5577,29,29,30,1
5578,14,14,14,0
5579,14,14,12,1
5580,6,7,23,0
5581,16,16,16,1
5582,8,26,22,0
5583,12,14,11,0
5584,23,24,7,0
5585,13,16,13,0
5586,7,7,20,1
5587,8,8,8,1
5588,26,8,8,0
5589,9,7,10,0
5590,21,31,10,0
5591,19,20,19,0
5592,36,36,11,1
5593,11,11,11,1
5594,11,11,11,1
5595,11,11,11,0
5596,36,36,12,1
5597,21,21,21,0
5598,36,36,36,1
5599,12,12,12,1
5600,36,36,36,1
5601,36,36,12,1
5602,12,12,12,1
5603,31,32,33,0
5604,31,31,12,1
5605,11,11,11,1
5606,26,26,26,1
5607,35,35,35,1
5608,12,12,12,0
5609,12,12,12,0
5610,12,12,12,0
5611,12,12,12,1
5612,12,12,12,0
5613,24,36,12,0
5614,12,12,36,1
5615,11,12,12,0
5616,12,11,12,0
5617,21,21,21,1
5618,21,9,8,0
5619,12,35,11,0
5620,12,11,36,0
5621,12,12,12,1
5622,21,21,21,1
5623,12,12,12,0
5624,36,12,12,0
5625,38,38,36,1
5626,9,8,8,0
5627,12,12,12,1
5628,12,12,12,1
5629,24,24,21,1
5630,9,12,12,0
5631,9,9,9,0
5632,24,9,9,0
5633,21,21,21,1
5634,11,11,11,1
5635,22,22,22,1
5636,11,10,11,0
5637,21,20,20,0
5638,23,23,21,0
5639,38,38,38,0
5640,12,12,12,0
5641,38,38,38,1
5642,37,38,38,0
5643,12,12,12,1
5644,38,38,38,1
5645,12,12,38,1
5646,12,12,12,0
5647,12,12,12,1
5648,38,38,38,1
5649,12,12,12,1
5650,12,12,12,1
5651,12,12,12,0
5652,12,12,12,0
5653,38,38,38,1
5654,12,12,38,0
5655,23,23,23,1
5656,9,9,8,0
5657,23,23,23,1
5658,23,23,23,1
5659,12,12,12,1
5660,38,12,12,0
5661,34,34,36,1
5662,29,29,29,1
5663,19,19,19,1
5664,21,34,34,0
5665,11,11,11,0
5666,11,11,11,1
5667,34,34,34,0
5668,11,11,11,0
5669,22,22,22,1
5670,11,11,11,1
5671,21,24,24,0
5672,39,39,39,1
5673,12,12,12,0
5674,39,39,39,1
5675,12,12,12,0
5676,39,39,39,1
5677,39,39,39,1
5678,23,23,23,0
5679,23,23,23,1
5680,36,36,11,1
5681,26,26,25,1
5682,22,21,21,0
5683,22,21,18,0
5684,29,28,25,0
5685,16,13,8,0
5686,9,9,9,0
5687,33,34,36,0
5688,9,11,10,0
5689,11,11,12,0
5690,16,17,14,0
5691,10,10,10,0
5692,18,18,18,0
5693,17,17,17,0
5694,17,15,6,0
5695,19,19,19,1
5696,19,19,19,0
5697,32,32,22,1
5698,19,19,19,1
5699,33,11,11,0
5700,15,16,18,0
5701,28,28,28,1
5702,23,23,23,0
5703,29,29,9,1
5704,29,29,9,1
5705,11,11,11,1
5706,7,21,28,0
5707,37,37,37,1
5708,25,21,24,0
5709,10,28,31,0
5710,8,24,25,0
5711,24,24,22,1
5712,33,33,33,0
5713,27,8,8,0
5714,9,9,9,1
5715,25,21,27,0
5716,16,16,16,1
5717,23,18,19,0
5718,7,7,7,0
5719,7,6,7,0
5720,23,17,7,0
5721,20,24,16,0
5722,24,6,12,0
5723,29,29,28,1
5724,34,30,25,0
5725,12,12,11,0
5726,11,11,11,0
5727,22,22,22,1
5728,30,31,29,0
5729,21,29,24,0
5730,29,29,11,0
5731,29,24,24,0
5732,33,11,25,0
5733,11,11,10,1
5734,23,23,21,1
5735,23,23,23,0
5736,23,23,23,0
5737,23,23,23,1
5738,11,11,11,1
5739,11,11,11,1
5740,11,11,10,0
5741,11,13,11,0
5742,10,11,11,0
5743,11,13,11,0
5744,12,10,10,0
5745,19,19,19,1
5746,10,11,11,0
5747,34,34,34,1
5748,20,20,20,0
5749,34,34,34,1
5750,10,15,8,0
5751,29,29,28,1
5752,10,10,9,0
5753,9,7,4,0
5754,21,19,21,0
5755,8,8,8,0
5756,13,5,5,0
5757,13,13,15,1
5758,30,9,27,0
5759,15,14,16,0
5760,9,9,9,0
5761,15,15,15,1
5762,7,20,20,0
5763,24,25,25,0
5764,6,12,12,0
5765,25,25,25,1
5766,32,32,31,1
5767,25,24,24,0
5768,35,10,31,0
5769,13,23,16,0
5770,21,21,18,1
5771,23,8,18,0
5772,14,14,14,0
5773,31,31,30,1
5774,8,8,8,0
5775,26,16,26,0
5776,22,22,22,1
5777,27,27,27,1
5778,19,8,13,0
5779,32,11,11,0
5780,11,32,32,0
5781,19,8,8,0
5782,19,19,19,1
5783,8,8,8,0
5784,8,8,8,1
5785,27,13,16,0
5786,27,27,26,1
5787,9,9,9,1
5788,6,5,5,0
5789,6,7,6,0
5790,8,8,8,0
5791,6,6,6,1
5792,7,6,6,0
5793,5,5,5,1
5794,7,7,17,0
5795,6,5,6,0
5796,5,5,5,0
5797,21,21,21,1
5798,21,21,21,1
5799,19,18,21,0
5800,9,9,9,1
5801,9,8,8,0
5802,9,7,8,0
5803,9,8,8,0
5804,9,9,9,0
5805,8,8,8,1
5806,22,22,22,1
5807,23,23,23,1
5808,9,9,9,0
5809,9,8,6,0
5810,23,23,23,1
5811,23,23,13,0
5812,7,9,8,0
5813,8,8,8,0
5814,19,19,20,0
5815,22,22,22,1
5816,9,9,9,0
5817,6,6,6,0
5818,18,18,20,1
5819,31,31,33,1
5820,8,8,8,0
5821,8,8,8,1
5822,4,4,4,1
5823,6,5,5,0
5824,6,6,6,1
5825,5,5,6,0
5826,7,7,7,1
5827,7,8,6,0
5828,8,17,20,0
5829,9,10,10,0
5830,9,9,9,0
5831,6,8,9,0
5832,6,6,6,1
5833,8,7,8,0
5834,7,7,6,0
5835,8,20,8,0
5836,7,5,6,0
5837,8,8,8,0
5838,8,19,19,0
5839,17,22,19,0
5840,9,9,18,0
5841,19,19,20,0
5842,13,13,13,1
5843,13,13,12,1
5844,17,18,18,0
5845,17,17,17,0
5846,15,15,15,0
5847,13,13,12,1
5848,11,11,12,0
5849,8,18,18,0
5850,9,9,21,0
5851,21,21,21,0
5852,20,21,21,0
5853,20,21,21,0
5854,23,20,20,0
5855,19,19,19,0
5856,19,19,19,1
5857,9,9,8,1
5858,21,21,8,0
5859,20,21,21,0
5860,17,15,15,0
5861,20,20,20,1
5862,21,21,21,1
5863,23,23,23,0
5864,8,8,8,1
5865,16,16,21,0
5866,22,22,18,1
5867,18,18,18,1
5868,26,19,20,0
5869,12,11,10,0
5870,24,22,22,0
5871,19,14,19,0
5872,22,22,22,0
5873,18,18,18,1
5874,9,6,7,0
5875,18,15,17,0
5876,20,20,20,1
5877,14,12,12,0
5878,18,17,14,0
5879,18,18,18,1
5880,7,18,18,0
5881,16,16,17,1
5882,9,4,4,0
5883,19,19,19,1
5884,20,20,20,1
5885,20,19,19,0
5886,28,28,21,0
5887,22,22,22,1
5888,19,19,19,1
5889,37,31,36,0
5890,12,12,10,1
5891,24,28,25,0
5892,17,16,17,0
5893,10,10,31,1
5894,14,14,14,0
5895,14,14,14,0
5896,16,19,19,0
5897,11,10,10,0
5898,22,22,23,1
5899,10,10,10,0
5900,12,12,11,1
5901,14,13,15,0
5902,23,25,24,0
5903,8,8,8,0
5904,8,8,8,0
5905,29,29,31,1
5906,13,13,13,1
5907,20,6,7,0
5908,11,11,12,1
5909,9,9,9,1
5910,23,9,25,0
5911,8,27,27,0
5912,8,27,27,0
5913,9,27,27,0
5914,6,6,6,1
5915,11,30,30,0
5916,37,35,31,0
5917,10,10,10,1
5918,17,17,17,1
5919,17,17,17,1
5920,24,24,25,1
5921,24,24,25,1
5922,8,8,9,1
5923,10,10,10,1
5924,31,31,31,1
5925,17,17,17,1
5926,9,9,9,0
5927,16,16,17,1
5928,8,26,26,0
5929,10,10,10,0
5930,13,13,10,1
5931,29,27,31,0
5932,19,19,21,1
5933,16,17,18,0
5934,15,15,15,1
5935,12,12,12,1
5936,12,12,12,1
5937,12,12,12,1
5938,12,12,12,1
5939,12,12,12,1
5940,12,12,12,1
5941,5,5,5,1
5942,6,6,6,0
5943,17,17,17,1
5944,10,10,10,1
5945,10,10,10,1
5946,19,21,25,0
5947,6,6,7,1
5948,9,12,10,0
5949,20,20,20,1
5950,20,20,20,1
5951,15,15,18,1
5952,15,15,17,1
5953,14,14,15,0
5954,11,10,11,0
5955,9,9,9,1
5956,20,20,22,1
5957,17,17,17,1
5958,11,10,10,0
5959,9,9,8,0
5960,9,9,9,1
5961,12,12,12,1
5962,12,12,12,0
5963,20,25,22,0
5964,23,21,22,0
5965,8,22,9,0
5966,17,17,24,1
5967,11,11,11,1
5968,21,8,19,0
5969,15,15,15,1
5970,24,24,24,1
5971,11,11,13,1
5972,23,22,22,0
5973,11,11,9,1
5974,7,7,7,0
5975,14,14,13,1
5976,9,9,9,1
5977,18,18,22,1
5978,8,9,9,0
5979,18,20,16,0
5980,10,10,9,1
5981,9,9,9,1
5982,8,25,25,0
5983,8,10,9,0
5984,13,12,13,0
5985,14,13,13,0
5986,12,12,13,1
5987,21,21,18,0
5988,13,13,13,1
5989,29,28,27,0
5990,13,13,13,1
5991,13,13,13,1
5992,7,6,7,0
5993,17,15,18,0
5994,16,16,17,1
5995,29,28,28,0
5996,11,11,12,1
5997,16,16,16,0
5998,16,16,17,0
5999,9,9,9,1
6000,10,10,9,1
6001,16,16,16,1
6002,9,29,8,0
6003,16,6,6,0
6004,13,13,13,1
6005,16,25,24,0
6006,25,25,23,1
6007,25,25,25,1
6008,14,14,14,1
6009,6,6,6,1
6010,10,9,9,0
6011,32,30,33,0
6012,19,19,22,1
6013,14,14,13,1
6014,22,20,24,0
6015,9,9,9,1
6016,30,30,31,1
6017,12,7,19,0
6018,13,13,14,1
6019,9,9,9,1
6020,11,11,11,1
6021,14,8,8,0
6022,24,24,24,1
6023,5,5,5,1
6024,8,24,25,0
6025,12,12,12,1
6026,12,12,12,0
6027,18,18,19,1
6028,11,11,10,1
6029,8,8,8,1
6030,9,9,9,1
6031,14,14,14,1
6032,14,20,20,0
6033,10,10,10,1
6034,12,12,13,1
6035,17,17,17,0
6036,15,14,14,0
6037,15,14,14,0
6038,25,25,27,1
6039,25,25,27,1
6040,34,34,34,1
6041,19,18,18,0
6042,9,9,9,1
6043,22,18,19,0
6044,21,16,21,0
6045,8,8,27,0
6046,26,27,27,0
6047,7,7,8,1
6048,29,9,30,0
6049,14,14,14,1
6050,8,7,7,0
6051,18,18,17,1
6052,13,13,13,1
6053,14,14,14,1
6054,21,21,21,1
6055,11,11,11,1
6056,11,11,11,1
6057,8,8,8,0
6058,36,36,36,1
6059,19,18,18,0
6060,23,35,31,0
6061,12,12,12,1
6062,21,21,21,1
6063,12,12,12,1
6064,12,12,12,1
6065,21,21,21,1
6066,21,21,21,1
6067,21,21,21,1
6068,21,21,21,1
6069,11,12,12,0
6070,21,21,21,1
6071,12,12,12,1
6072,21,21,21,1
6073,31,31,12,0
6074,19,19,19,0
6075,19,19,19,1
6076,19,19,19,1
6077,10,31,36,0
6078,12,12,11,1
6079,12,12,12,1
6080,31,31,31,1
6081,22,22,22,0
6082,22,9,23,0
6083,22,22,22,0
6084,22,22,22,1
6085,22,22,22,1
6086,31,31,31,1
6087,22,22,22,1
6088,22,22,22,1
6089,12,12,12,1
6090,22,22,22,1
6091,12,12,12,1
6092,22,22,22,0
6093,22,22,22,1
6094,36,36,36,1
6095,22,22,22,1
6096,22,22,22,1
6097,18,18,18,1
6098,26,26,26,1
6099,26,26,26,1
6100,11,11,11,1
6101,18,18,18,0
6102,11,11,11,1
6103,18,18,18,1
6104,8,8,8,1
6105,11,11,11,1
6106,11,11,11,1
6107,18,18,22,1
6108,21,21,21,0
6109,21,21,21,1
6110,12,12,12,1
6111,21,21,21,1
6112,12,12,12,1
6113,21,21,21,1
6114,36,36,36,1
6115,12,12,12,0
6116,31,31,31,0
6117,12,12,12,1
6118,21,21,21,1
6119,21,21,21,1
6120,21,21,21,1
6121,21,21,21,1
6122,21,21,21,1
6123,21,21,21,0
6124,21,21,21,1
6125,12,12,12,1
6126,21,21,21,1
6127,21,21,21,1
6128,21,21,21,1
6129,21,21,21,1
6130,21,21,21,1
6131,21,21,21,1
6132,21,21,21,1
6133,12,12,12,0
6134,12,12,12,1
6135,33,33,28,1
6136,20,20,20,0
6137,20,20,20,1
6138,28,28,30,1
6139,20,20,20,1
6140,24,21,20,0
6141,12,12,12,0
6142,10,10,10,1
6143,11,11,11,1
6144,24,24,24,0
6145,24,24,24,1
6146,25,24,24,0
6147,12,12,12,1
6148,12,12,12,1
6149,11,11,11,1
6150,12,12,12,1
6151,20,20,20,1
6152,20,19,20,0
6153,11,11,11,0
6154,37,11,37,0
6155,6,6,7,1
6156,6,7,7,0
6157,9,9,9,0
6158,30,30,30,1
6159,12,12,12,1
6160,23,23,23,1
6161,23,23,23,1
6162,23,21,22,0
6163,12,12,12,1
6164,12,12,12,1
6165,38,38,38,1
6166,38,38,38,1
6167,12,12,12,1
6168,12,38,38,0
6169,23,23,23,1
6170,23,23,23,1
6171,12,12,12,1
6172,12,12,12,1
6173,23,23,23,1
6174,38,38,38,1
6175,23,23,23,0
6176,12,12,12,1
6177,12,12,12,1
6178,12,12,12,1
6179,12,12,12,0
6180,12,12,12,1
6181,12,12,12,1
6182,12,12,12,1
6183,38,12,36,0
6184,23,23,23,1
6185,38,38,38,1
6186,38,38,38,0
6187,23,23,23,1
6188,12,12,12,0
6189,29,29,31,1
6190,11,11,12,1
6191,19,19,19,1
6192,19,19,19,1
6193,11,11,11,1
6194,11,11,11,1
6195,11,11,11,1
6196,8,8,8,1
6197,11,11,11,1
6198,11,11,11,1
6199,11,11,11,0
6200,22,22,22,1
6201,9,9,9,1
6202,24,24,24,1
6203,12,12,12,1
6204,12,12,12,1
6205,12,12,12,1
6206,12,12,12,1
6207,12,12,12,1
6208,12,12,12,1
6209,9,9,9,1
6210,24,24,24,1
6211,23,23,23,1
6212,23,23,23,0
6213,31,31,31,1
6214,11,11,11,1
6215,23,23,23,1
6216,31,31,31,0
6217,23,23,22,1
6218,11,11,11,1
6219,23,23,23,1
6220,23,23,23,0
6221,23,23,23,1
6222,11,11,11,1
6223,11,11,11,1
6224,23,23,23,0
6225,11,11,11,1
6226,11,11,11,1
6227,23,23,23,1
6228,8,8,8,1
6229,11,11,11,1
6230,23,23,23,1
6231,31,31,31,1
6232,8,8,8,1
6233,8,8,8,1
6234,17,6,23,0
6235,29,29,11,1
6236,11,4,13,0
6237,17,15,12,0
6238,25,22,26,0
6239,13,13,14,0
6240,26,26,22,1
6241,7,24,25,0
6242,13,13,12,1
6243,9,9,8,1
6244,13,20,19,0
6245,7,7,8,1
6246,9,9,9,1
6247,22,22,22,1
6248,27,22,21,0
6249,34,34,33,1
6250,15,17,18,0
6251,18,18,18,1
6252,10,10,11,1
6253,33,33,33,1
6254,11,11,9,0
6255,20,20,20,1
6256,11,11,11,1
6257,15,15,18,1
6258,28,28,26,1
6259,17,17,16,1
6260,16,16,16,1
6261,14,7,7,0
6262,14,15,16,0
6263,11,11,32,1
6264,27,27,29,0
6265,9,30,9,0
6266,18,18,18,1
6267,15,15,15,1
6268,19,19,18,0
6269,19,19,19,1
6270,19,19,19,1
6271,19,19,19,1
6272,19,15,17,0
6273,16,16,16,1
6274,14,14,15,1
6275,10,10,10,1
6276,10,10,10,1
6277,15,15,15,1
6278,19,19,19,1
6279,15,15,15,1
6280,9,9,9,1
6281,28,28,29,1
6282,15,15,15,1
6283,9,24,24,0
6284,9,24,24,0
6285,30,32,33,0
6286,23,23,27,1
6287,15,15,15,1
6288,23,23,24,1
6289,9,9,9,1
6290,22,22,22,1
6291,16,16,17,0
6292,25,25,33,1
6293,23,23,23,1
6294,34,39,38,0
6295,20,20,20,1
6296,17,17,17,1
6297,18,18,18,1
6298,32,21,31,0
6299,18,18,16,1
6300,20,18,22,0
6301,29,29,30,1
6302,22,22,22,1
6303,22,22,22,1
6304,33,11,11,0
6305,17,21,23,0
6306,17,23,25,0
6307,23,23,31,1
6308,28,28,33,1
6309,8,8,8,0
6310,10,28,26,0
6311,28,28,21,1
6312,28,28,33,1
6313,21,21,21,1
6314,28,28,26,1
6315,14,14,15,1
6316,22,22,22,0
6317,22,22,22,0
6318,11,37,37,0
6319,8,8,8,1
6320,23,23,23,1
6321,20,20,20,1
6322,20,22,22,0
6323,28,30,28,0
6324,16,22,24,0
6325,11,11,11,1
6326,11,24,33,0
6327,21,20,20,0
6328,10,10,10,0
6329,20,20,20,1
6330,8,8,8,0
6331,11,10,10,0
6332,20,20,22,1
6333,20,20,20,0
6334,26,7,9,0
6335,18,18,18,1
6336,8,9,8,0
6337,18,18,17,1
6338,29,29,31,1
6339,20,20,20,1
6340,19,19,20,1
6341,20,20,22,1
6342,33,33,35,1
6343,16,16,15,1
6344,9,9,10,1
6345,9,9,9,1
6346,8,9,9,0
6347,9,21,10,0
6348,36,36,36,1
6349,31,31,31,1
6350,11,11,11,1
6351,20,20,20,1
6352,19,8,8,0
6353,21,24,20,0
6354,23,23,24,1
6355,24,23,24,0
6356,16,16,16,1
6357,16,16,16,1
6358,10,11,10,0
6359,16,16,16,0
6360,28,28,26,1
6361,33,33,32,0
6362,27,27,28,0
6363,20,20,20,1
6364,11,11,10,1
6365,33,33,33,1
6366,9,10,10,0
6367,12,12,13,1
6368,29,29,29,1
6369,16,26,26,0
6370,14,14,14,1
6371,14,14,14,1
6372,28,28,31,0
6373,16,17,17,0
6374,10,10,11,0
6375,8,8,8,0
6376,15,15,14,1
6377,28,27,26,0
6378,15,15,16,0
6379,7,7,7,0
6380,7,7,7,1
6381,18,23,23,0
6382,18,17,19,0
6383,15,19,19,0
6384,11,11,10,0
6385,19,19,19,1
6386,10,10,10,1
6387,20,20,19,1
6388,18,21,19,0
6389,18,20,19,0
6390,19,19,19,0
6391,19,19,17,0
6392,10,10,10,1
6393,11,11,10,0
6394,12,12,11,1
6395,9,9,8,1
6396,10,27,11,0
6397,19,19,19,1
6398,17,17,18,1
6399,17,17,19,1
6400,32,20,32,0
6401,32,34,33,0
6402,8,25,27,0
6403,14,14,14,0
6404,14,14,15,1
6405,21,22,22,0
6406,14,14,14,1
6407,32,29,35,0
6408,10,10,11,1
6409,22,32,33,0
6410,19,19,21,1
6411,30,30,30,1
6412,20,20,19,1
6413,30,29,22,0
6414,20,20,20,1
6415,36,31,33,0
6416,16,18,18,0
6417,18,18,18,0
6418,18,18,18,1
6419,15,11,11,0
6420,12,11,11,0
6421,33,33,29,1
6422,21,21,21,0
6423,10,11,10,0
6424,19,19,19,1
6425,19,19,20,1
6426,27,27,31,1
6427,17,18,19,0
6428,20,20,19,1
6429,16,16,16,1
6430,30,22,29,0
6431,10,10,10,1
6432,16,16,17,1
6433,16,16,16,1
6434,7,7,8,1
6435,11,11,11,1
6436,11,11,11,1
6437,22,23,23,0
6438,23,23,23,0
