image_id,gt_text,pred_text,gt_len,pred_text_len,is_correct
362,苏盐城货062186SUYANCHENGHUO,苏盐城货062186SUYANCHENGHUO,23,23,True
363,苏盐城货098668SUYANCHENGHUO,苏盐城货098668SUYANCHENGHUO,23,23,True
364,苏盐城货208188SUYANCHENGHUO,苏盐城货208188SUYANCHENGHUO,23,23,True
365,苏盐城货212118SUYANCHENGHUO,苏盐城货212118SUYANCHENGHUO,23,23,True
366,苏盐城货215858SUYANCHENGHUO,苏盐城货215858SUYANCHENGHUO,23,23,True
367,苏盐城货230988SUYANCHENGHUO,苏盐城货230988SUYANCHENGHUO,23,23,True
368,苏盐货10988SUYANHUO,苏盐货10988SUYANHUO,16,16,True
369,苏盐货11965SUYANHUO,苏盐货11965SUYANHUO,16,16,True
370,苏盐货11965SUYANHUO,苏盐货11965SUYANHUO,16,16,True
371,苏盐货11965盐城港,苏盐货11965盐城港,11,11,True
372,苏盐货51193SUYANHUO,苏盐货51193SUYANHUO,16,16,True
373,苏红日货88888SUHONGRIHUO,苏红日货88888SUHONGRIHUO,20,20,True
374,苏翔辉货100SUXIANGHUIHUO,苏翔辉货100SUXIANGHUIHUO,20,20,True
375,苏翔辉货168SUXIANGHUIHUO,苏翔辉货168SUXIANGHUIHUO,20,20,True
376,苏翔辉货7888SUXIANGHUIHUO,苏翔辉货7888SUXIANGHUIHUO,21,21,True
377,苏财荣机6188SUCAIRONGJI,苏财荣机6188SUCAIRONGJI,19,19,True
378,苏通货001SUTONGHUO,苏通货001SUTONGHUO,15,15,True
379,苏镇江货1689镇江港,苏镇江货1689镇江港,11,11,True
380,苏顺发货2888SUSHUNFAHUO,苏顺发货2888SUSHUNFAHUO,19,19,True
381,苏龙66SULONG,苏龙66SULONG,10,10,True
382,荆航699JINGHANG,荆航699JINGHANG,13,13,True
383,荆航2038JINGHANG,荆航2038JINGHANG,14,14,True
384,萧航集002XIAOHANGJI,萧航集002XIAOHANGJI,16,16,True
385,萧航集002XIAOHANGJI,萧航集002XIAOHANGJI,16,16,True
386,萧航集002XIAOHANGJI,萧航集002XIAOHANGJI,16,16,True
387,萧航集005XIAOHANGJI,萧航集005XIAOHANGJI,16,16,True
388,萧航集005XIAOHANGJI,萧航集005XIAOHANGJI,16,16,True
389,萧达集01XIAODAJI,萧达集01XIAODAJI,13,13,True
390,萧达集06XIAODAJI,萧达集06XIAODAJI,13,13,True
391,萧达集06XIAODAJI,萧达集06XIAODAJI,13,13,True
392,萧达集16XIAODAJI,萧达集16XIAODAJI,13,13,True
393,萧达集16XIAODAJI,萧达集16XIAODAJI,13,13,True
394,融航机1588RONGHANGJI,融航机1588RONGHANGJI,17,17,True
395,豫乾坤11761YUQIANKUN,豫乾坤11761YUQIANKUN,17,17,True
396,豫信货11756YUXINHUO,豫信货11756YUXINHUO,16,16,True
397,豫吉祥1666YUJIXIANG,豫吉祥1666YUJIXIANG,16,16,True
398,豫吉祥9988YUJIXIANG,豫吉祥9988YUJIXIANG,16,16,True
399,豫周口货1562YUZHOUKOUHUO,豫周口货1562YUZHOUKOUHUO,20,20,True
400,豫周口货3518周口港,豫周口货3518周口港,11,11,True
401,豫周颍港5158YUZHOUYINGGANG,豫周颍港5158YUZHOUYINGGANG,22,22,True
402,豫昌盛2886,豫昌盛2886,7,7,True
403,豫昌盛5558YUCHANGSHENG,豫昌盛5558YUCHANGSHENG,19,19,True
404,豫昌盛6652YUCHANGSHENG,豫昌盛6652YUCHANGSHENG,19,19,True
405,豫漯货0368YULUOHUO,豫漯货0368YULUOHUO,15,15,True
406,豫远翔1818YUYUANXIANG,豫远翔1818YUYUANXIANG,18,18,True
407,豫长泰1156YUCHANGTAI,豫长泰1156YUCHANGTAI,17,17,True
408,豫长泰集6YUCHANGTAIJI,豫长泰集6YUCHANGTAIJI,17,17,True
409,豫长泰集9YUCHANGTAIJI,豫长泰集9YUCHANGTAIJI,17,17,True
410,豫长泰集3333YUCHANGTAIJI,豫长泰集3333YUCHANGTAIJI,20,20,True
411,豫长泰集3333YUCHANGTAIJI,豫长泰集3333YUCHANGTAIJI,20,20,True
412,豫风顺6118YUFENGSHUN,豫风顺6118YUFENGSHUN,17,17,True
413,超强1826CHAOQIANG,超强1826CHAOQIANG,15,15,True
414,轮祥8328LUNXIANG,轮祥8328LUNXIANG,14,14,True
415,远东777YUANDONG,远东777YUANDONG,13,13,True
416,远东货818YUANDONGHUO,远东货818YUANDONGHUO,17,17,True
417,远江货080YUANJIANGHUO,远江货080YUANJIANGHUO,18,18,True
418,通达机0089南通港,通达机0089南通港,10,10,True
419,通达机9158南通TONGDAJINANTONG,通达机9158南通TONGDAJINANTONG,24,24,True
420,邮川机88扬州,邮川机88扬州,7,7,True
421,金旺1777亳州港,金旺1777亳州港,9,9,True
422,金旺6878JINWANG,金旺6878JINWANG,13,13,True
423,金沙机728JINSHAJI,金沙机728JINSHAJI,14,14,True
424,金渚158JINZHU,金渚158JINZHU,11,11,True
425,金渚158JINZHU,金渚158JINZHU,11,11,True
426,金渚158JINZHU,金渚158JINZHU,11,11,True
427,金航货88,金航货88,5,5,True
428,金舸001嘉兴,金舸001嘉兴,7,7,True
429,金锚898JINMAO,金锚898JINMAO,11,11,True
430,金锚898JINMAO,金锚898JINMAO,11,11,True
431,鑫恒898XINHENG,鑫恒898XINHENG,12,12,True
432,鑫源588XINYUAN,鑫源588XINYUAN,12,12,True
433,鑫锐达898XINRUIDA,鑫锐达898XINRUIDA,14,14,True
434,鑫雨88XINYU,鑫雨88XINYU,9,9,True
435,钓台66DIAOTAI,钓台66DIAOTAI,11,11,True
436,钓台567DIAOTAI,钓台567DIAOTAI,12,12,True
437,银河机98908YINHEJI,银河机98908YINHEJI,15,15,True
438,银运9YINYUN,银运9YINYUN,9,9,True
439,镇江港湾0038ZHENJIANGGANGWAN,镇江港湾0038ZHENJIANGGANGWAN,24,24,True
440,闽航88MINHANG,闽航88MINHANG,11,11,True
441,雨蒙88YUMENG,雨蒙88YUMENG,10,10,True
442,鲁济南货0183LUJINANHUO,鲁济南货0183LUJINANHUO,18,18,True
443,鲁济宁货2716LUJININGHUO,鲁济宁货2716LUJININGHUO,19,19,True
444,鲁济宁货4907LUJININGHUO,鲁济宁货4907LUJININGHUO,19,19,True
445,鲁济宁货6026LUJININGHUO,鲁济宁货6026LUJININGHUO,19,19,True
446,鲁菏泽货1385LUHEZEHUO,鲁菏泽货1385LUHEZEHUO,17,17,True
447,鸿河5666HONGHE,鸿河5666HONGHE,12,12,True
448,鸿达2988号HONGDA,鸿达2988号HONGDAHAO,13,16,False
449,鼎达集88,鼎达集88,5,5,True
450,龙祥运999LONGXIANGYUN,龙祥运999LONGXIANGYUN,18,18,True
451,龙胜678LONGSHENG,龙胜678LONGSHENG,14,14,True
452,龙阳9LONGYANG,龙阳9LONGYANG,11,11,True
453,浙余杭货01963,浙余杭货01963,9,9,True
454,中伟机0858,中伟机0858ZHONGWEIJI,7,17,False
455,兴林机6518,兴林机6518,7,7,True
456,兴航8888,兴航8888,6,6,True
457,华渝15,华发港,4,3,False
458,华茂货186,华茂货186,6,6,True
459,华隆1777,华隆1777,6,6,True
460,姜淤机5088,姜淤机5088,7,7,True
461,徐货9900,徐货9900,6,6,True
462,朗润039,朗润039,5,5,True
463,永安6658YONGAN,永安6658YONGAN,12,12,True
464,永安6658YONGAN,永安6658YONGAN,12,12,True
465,浙上虞货0181,浙上虞货0181,8,8,True
466,浙上虞货0272,浙上虞货0272,8,8,True
467,浙上虞货0273,浙上虞货0273,8,8,True
468,浙上虞货0397,浙上虞货0397,8,8,True
469,浙上虞货0507ZHESHANGYUHUO,浙上虞货0507ZHESHANGYUHUO,21,21,True
470,浙上虞货0509,浙上虞货0509,8,8,True
471,浙上虞货0509,浙上虞货0509,8,8,True
472,浙上虞货0510,浙上虞货0510,8,8,True
473,浙上虞货0510,浙上虞货0510,8,8,True
474,浙上虞货0510,浙上虞货0510,8,8,True
475,浙上虞货0511,浙上虞货0511,8,8,True
476,浙上虞货0519,浙上虞货0519,8,8,True
477,浙上虞货0530,浙上虞货0530,8,8,True
478,浙上虞货0530,浙上虞货0530,8,8,True
479,浙上虞货0537,浙上虞货0537,8,8,True
480,浙上虞货0557,浙上虞货0557,8,8,True
481,浙上虞货0558,浙上虞货0558,8,8,True
482,浙上虞货0566,浙上虞货0566,8,8,True
483,浙上虞货0569,浙上虞货0569,8,8,True
484,浙上虞货0587,浙上虞货0587,8,8,True
485,浙上虞货0591,浙上虞货0591,8,8,True
486,浙上虞货0639,浙上虞货0639,8,8,True
487,浙上虞货0769ZHESHANGYUHUO,浙上虞货0769ZHESHANGYUHUO,21,21,True
488,浙余姚货003,浙余姚货003,7,7,True
489,浙余杭货01697,浙余杭货01897,9,9,False
490,浙余杭货01781,浙余杭货01781,9,9,True
491,浙嘉兴货02996ZHEJIAXINGHUO,浙富阳货00876ZHEFUYANGHUO,22,21,False
492,浙安吉货2336,浙安吉货2336,8,8,True
493,浙安吉货2336,浙安吉货2336,8,8,True
494,浙富阳货00607ZHEFUYANGHUO,浙富阳货00607ZHEFUYANGHUO,21,21,True
495,浙富阳货00883ZHEFUYANGHUO,浙富阳货00883ZHEFUYANGHUO,21,21,True
496,浙富阳货00887,浙建德货00887,9,9,False
497,浙富阳货00987,浙富阳货00987,9,9,True
498,浙平湖货01068,浙平湖货01068,9,9,True
499,浙平湖货01676,浙平湖货01676,9,9,True
500,浙平湖货02085,浙平湖货02085,9,9,True
501,浙柯桥货0005,浙柯桥货0005,8,8,True
502,浙柯桥货0026,浙柯桥货0026,8,8,True
503,浙柯桥货0027,浙柯桥货0027,8,8,True
504,浙柯桥货0036,浙柯桥货0036,8,8,True
505,浙柯桥货0039,浙柯桥货0039,8,8,True
506,浙海宁货01561,浙海宁货01561,9,9,True
507,浙海宁货02101,浙海宁货02101,9,9,True
508,浙海宁货02152ZHEHAININGHUO,浙海宁货02152ZHEHAININGHUO,22,22,True
509,浙海宁货02152ZHEHAININGHUO,浙海宁货02152ZHEHAININGHUO,22,22,True
510,浙海宁货02152ZHEHAININGHUO,浙海宁货02151ZHEHAININGHUO,22,22,False
511,浙湖州货3838,浙湖州货3838,8,8,True
512,浙绍兴货0005,浙绍兴货0005,8,8,True
513,浙绍兴货0006,浙绍兴货0006,8,8,True
514,浙绍兴货0006,浙绍兴货0006,8,8,True
515,浙绍兴货0126,浙绍兴货0126,8,8,True
516,浙绍兴货0126,浙绍兴货0126,8,8,True
517,浙绍兴货0569,浙绍兴货0569,8,8,True
518,浙绍兴货0616,浙绍兴货0616,8,8,True
519,浙绍兴货0616,浙绍兴货0616,8,8,True
520,浙绍兴货0668,浙绍兴货0668,8,8,True
521,浙绍兴货0668,浙绍兴货0668,8,8,True
522,浙绍兴货0676,浙绍兴货0676,8,8,True
523,浙绍兴货0676,浙绍兴货0676,8,8,True
524,浙绍兴货0708,浙绍兴货0708,8,8,True
525,浙绍兴货0815,浙绍兴货0815,8,8,True
526,浙绍运6-27,浙绍运6-27,7,7,True
527,浙绍运8-01,浙绍运8-01,7,7,True
528,浙绍运0581,浙绍运0581,7,7,True
529,浙绍运0626,浙绍运0626,7,7,True
530,浙萧山货2806,浙萧山货23806,8,9,False
531,浙萧山货03125,浙萧山货03125,9,9,True
532,浙萧山货03157,浙萧山货03157,9,9,True
533,浙萧山货03157,浙萧山货03157,9,9,True
534,浙萧山货03173,浙萧山货03173,9,9,True
535,浙萧山货03186,浙萧山货03186,9,9,True
536,浙萧山货13133,浙萧山货13133,9,9,True
537,浙萧山货13133,浙萧山货13133,9,9,True
538,浙萧山货23500,浙萧山货23500,9,9,True
539,浙萧山货23536,浙萧山货23536,9,9,True
540,浙萧山货23558,浙萧山货23558,9,9,True
541,浙萧山货23670,浙萧山货23670,9,9,True
542,浙萧山货23685,浙萧山货23615,9,9,False
543,浙萧山货23708,浙萧山货23708,9,9,True
544,浙萧山货23708,浙萧山货23178,9,9,False
545,浙萧山货23763,浙萧山货23763,9,9,True
546,浙萧山货23769,浙萧山货23769,9,9,True
547,浙萧山货23772,浙萧山货23772,9,9,True
548,浙萧山货23833,浙萧山货23833,9,9,True
549,浙萧山货23838,浙萧山货23838,9,9,True
550,浙萧山货23879,浙萧山货23879,9,9,True
551,浙萧山货23879,浙萧山货23879,9,9,True
552,浙萧山货23885,浙萧山货23885,9,9,True
553,浙萧山货23913,浙萧山货23913,9,9,True
554,浙萧山货23926,浙萧山货23926,9,9,True
555,浙萧山货23970,浙萧山货23970,9,9,True
556,浙萧山货23981,浙萧山货23981,9,9,True
557,浙萧山货23993,浙萧山货23993,9,9,True
558,浙萧山货25008,浙萧山货25008,9,9,True
559,浙萧山货25015,浙萧山货25015,9,9,True
560,浙萧山货25027,浙萧山货25027,9,9,True
561,浙萧山货25057,浙萧山货25057,9,9,True
562,浙萧山货25058,浙萧山货25058,9,9,True
563,浙萧山货25069,浙萧山货25069,9,9,True
564,浙萧山货25129,浙萧山货25129,9,9,True
565,浙萧山货25158,浙萧山货25158,9,9,True
566,浙萧山货25180,浙萧山货25180,9,9,True
567,浙萧山货25186,浙萧山货25186,9,9,True
568,浙衢州货00009,浙嵊州货0383,9,8,False
569,浙诸暨货0058,浙诸暨货0058,8,8,True
570,浙诸暨货0078,浙诸暨货0078,8,8,True
571,浙诸暨货0078,浙诸暨货0078,8,8,True
572,浙诸暨货0151,浙诸暨货0151,8,8,True
573,浙诸暨货0166ZHEZHUJIHUO,浙诸暨货0166ZHEZHUJIHUO,19,19,True
574,浙诸暨货0418,浙诸暨货0418,8,8,True
575,浙诸暨货0708,浙诸暨货0708,8,8,True
576,浙诸暨货0728,浙诸暨货0728,8,8,True
577,浙诸暨货0786,浙诸暨货0786,8,8,True
578,浙诸暨货0815,浙诸暨货0815,8,8,True
579,浙诸暨货0819,浙诸暨货0819,8,8,True
580,浙诸暨货0878,浙诸暨货0878,8,8,True
581,浙诸暨货0883,浙诸暨货0883,8,8,True
582,浙诸暨货0918,浙诸暨货0918,8,8,True
583,浙诸暨货0918,浙诸暨货0918,8,8,True
584,浙诸暨货0958,浙诸暨货0958,8,8,True
585,浙诸暨货0958,浙诸暨货0958,8,8,True
586,浙诸暨货0958,浙诸暨货0958,8,8,True
587,浙诸暨货1008,浙诸暨货1068,8,8,False
588,浙诸暨货1068,浙诸暨货1068,8,8,True
589,浙诸暨货1068,浙诸暨货1068,8,8,True
590,浙诸暨货1068,浙诸暨货1068,8,8,True
591,浙诸暨货1068,浙诸暨货1068,8,8,True
592,浙诸暨货1182,浙诸暨货1182,8,8,True
593,浙诸暨货1183,浙诸暨货1183,8,8,True
594,浙诸暨货1183,浙诸暨货1183,8,8,True
595,浙诸暨货1183,浙诸暨货1183,8,8,True
596,浙诸暨货1183,浙诸暨货1183,8,8,True
597,浙诸暨货1185,浙诸暨货1185,8,8,True
598,浙诸暨货1185,浙诸暨货1185,8,8,True
599,浙诸暨货1278,浙诸暨货1278,8,8,True
600,浙诸暨货1295,浙诸暨货1295,8,8,True
601,浙越城货0606,浙越城货0606,8,8,True
602,浙越城货0606,浙越城货0606,8,8,True
603,浙越城货0836,浙越城货0836,8,8,True
604,浙越城货0836,浙越城货0836,8,8,True
605,浙越城货1678,浙越城货1678,8,8,True
606,浙钱江货00356ZHEQIANJIANGHUO,浙钱江货00356ZHEQIANJIANGHUO,24,24,True
607,浙钱江货00591,浙钱江货00591,9,9,True
608,浙钱江货00598,浙钱江货00598,9,9,True
609,浙钱江货00602,浙钱江货00602,9,9,True
610,浙钱江货35013,浙钱江货35013,9,9,True
611,浙钱江货35033,浙钱江货35033,9,9,True
612,浙钱江货35066,浙钱江货35066,9,9,True
613,浙钱江货35073,浙钱江货35073,9,9,True
614,浙长兴货3797,浙长兴货3797ZHECHANGXINGHUO,8,23,False
615,浙长兴货3797,浙长兴货3797,8,8,True
616,浙长兴货6639,浙长兴货6639,8,8,True
617,港联188GANGLIAN,港联188GANGLIAN,13,13,True
618,皖中海1908,皖中海1908,7,7,True
619,皖亳州货0867,皖亳州货0867,8,8,True
620,皖兴达819,皖兴达819,6,6,True
621,皖太运1898WANTAIYUN,皖太运1898WANTAIYUN,16,16,True
622,皖庐江货3318,皖庐江货3318,8,8,True
623,皖霍山货0518,皖霍山货0518,8,8,True
624,自航66ZIHANG,嘉杭集66JIAHANGJI,10,14,False
625,苏盐城货215111,苏盐城货215111,10,10,True
626,苏盐货41128,苏盐货11128,8,8,False
627,苏通洋货0009,苏通洋货0009,8,8,True
628,苏通洋货0009,苏通洋货0009,8,8,True
629,豫信货10202,豫信货10102,8,8,False
630,豫周颍港016,豫周颍港016,7,7,True
631,顺通集008SHUNTONGJI,顺通集008SHUNTONGJI,16,16,True
632,马货2317,浙安吉货2317,6,8,False
633,徐州XUZHOU,州徐XUZHOU,8,8,False
634,徐货9218,徐货9218,6,6,True
635,徐货9963,徐货9963,6,6,True
636,戈江7168,戈江7168,6,6,True
637,浙富阳货00456,浙富阳货00456,9,9,True
638,浙湖州货1829,浙湖州货1829,8,8,True
639,浙钱江货00888,浙钱江货00888,9,9,True
640,皖无为货3956,皖无为货3956,8,8,True
641,苏兴淮货1688,苏兴淮货1688,8,8,True
642,虎雷1号HULEIHAO,虎雷1号HULEIHAO,12,12,True
643,鲁枣庄货1138,鲁枣庄货1138,8,8,True
644,鲁泰安货0206,鲁泰安货0206,8,8,True
645,鲁济宁货1875,鲁济宁货1875,8,8,True
646,鲁济宁货5092,鲁济宁货5092,8,8,True
647,龙川货66,龙川货66,5,5,True
648,万达868,万达868,5,5,True
649,万集666WANJI,万集666WANJI,10,10,True
650,万集666WANJI,万集666WANJI,10,10,True
651,万集666WANJI,万集666WANJI,10,10,True
652,中港货25888,中港货25888,8,8,True
653,中航货8008,中航货8008,7,7,True
654,中航货8008,中航货8008,7,7,True
655,中跃6ZHONGYUE,中跃6ZHONGYUE,11,11,True
656,中驰001,中驰001,5,5,True
657,亳州港,亳州港,3,3,True
658,元峰9号,元峰9号,4,4,True
659,兴旺2138,兴旺2138,6,6,True
660,兴航货609,兴航货609,6,6,True
661,兴陶机986,兴陶机986,6,6,True
662,兴陶机986,兴陶机986,6,6,True
663,兴陶机2828,兴陶机2828,7,7,True
664,华翔9999HUAXIANG,华翔9999HUAXIANG,14,14,True
665,华能机898HUANENGJI,华能机898HUANENGJI,15,15,True
666,华茂货186,华茂货186,6,6,True
667,周鑫港886,周鑫港886,6,6,True
668,四航5688SIHANG,四航5688SIHANG,12,12,True
669,四航集818SIHANGJI,四航集818SIHANGJI,14,14,True
670,天盛1198TIANSHENG,天盛1198TIANSHENG,15,15,True
671,太顺1107,太顺1107,6,6,True
672,太顺1107,太顺1107,6,6,True
673,宇远119YUYUAN,宇远119YUYUAN,11,11,True
674,安航68ANHANG,安航68ANHANG,10,10,True
675,安航16988ANHANG,安航16988ANHANG,13,13,True
676,安航机6118ANHANGJI,安航机6118ANHANGJI,15,15,True
677,安航机6618ANHANGJI,安航机6618ANHANGJI,15,15,True
678,安航机9018ANHANGJI,安航机9018ANHANGJI,15,15,True
679,宝泾机698,宝泾机698,6,6,True
680,徐州XUZHOU,徐州XUZHOU,8,8,True
681,徐州XUZHOU,徐州XUZHOU,8,8,True
682,徐州港,徐州港,3,3,True
683,徐货9087,徐货9087,6,6,True
684,徐货9218,徐货9218,6,6,True
685,徐货9218,徐货9218,6,6,True
686,徐货9445,徐货9445,6,6,True
687,徐运99999XUYUN,徐运99999XUYUN,12,12,True
688,德义2988,德义2988,6,6,True
689,志恒168ZHIHENG,志恒168ZHIHENG,12,12,True
690,扬州YANGZHOU,扬州YANGZHOU,10,10,True
691,振陵机0688,振陵机0688,7,7,True
692,振鸿6699,振鸿6699,6,6,True
693,振鸿6699ZHENHONG,振鸿6699ZHENHONG,14,14,True
694,新船帮002,新船帮002,6,6,True
695,明阳1766,明阳1766,6,6,True
696,昭东机5088,昭东机5088,7,7,True
697,杭州港,杭州港,3,3,True
698,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
699,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
700,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
701,枣庄,枣庄,2,2,True
702,梧桐集666,梧桐集666,6,6,True
703,水运机608,水运机608,6,6,True
704,永发9988YONGFA,永发9988YONGFA,12,12,True
705,永顺货1018,永顺货1018,7,7,True
706,汉峰002,汉峰002,5,5,True
707,江海8988JIANGHAI,江海8988JIANGHAI,14,14,True
708,泰州,泰州,2,2,True
709,泰州,泰州,2,2,True
710,泰州TAIZHOU,泰州TAIZHOU,9,9,True
711,泰州港TAIZHOUGANG,泰州港TAIZHOUGANG,14,14,True
712,泰州港TAIZHOUGANG,泰州港TAIZHOUGANG,14,14,True
713,津阳966,津阳966,5,5,True
714,济宁JINING,济宁JINING,8,8,True
715,济宁港,济宁港,3,3,True
716,浙上虞货0267,浙上虞货0267,8,8,True
717,浙上虞货0273,浙上虞货0273,8,8,True
718,浙上虞货0273,浙上虞货0273,8,8,True
719,浙上虞货0273,浙上虞货0273,8,8,True
720,浙上虞货0273,浙上虞货0273,8,8,True
721,浙上虞货0317,浙上虞货0317,8,8,True
722,浙上虞货0317,浙上虞货0317,8,8,True
723,浙上虞货0519ZHESHANGYUHUO,浙上虞货0519ZHESHANGYUHUO,21,21,True
724,浙上虞货0559,浙上虞货0559,8,8,True
725,浙上虞货0578ZHESHANGYUHUO,浙上虞货0578ZHESHANGYUHUO,21,21,True
726,浙上虞货0585ZHESHANGYUHUO,浙上虞货0585ZHESHANGYUHUO,21,21,True
727,浙上虞货0597ZHESHANGYUHUO,浙上虞货0597ZHESHANGYUHUO,21,21,True
728,浙上虞货0602,浙上虞货0602,8,8,True
729,浙上虞货0607ZHESHANGYUHUO,浙上虞货0607ZHESHANGYUHUO,21,21,True
730,浙上虞货0616ZHESHANGYUHUO,浙上虞货0616ZHESHANGYUHUO,21,21,True
731,浙上虞货0616ZHESHANGYUHUO,浙上虞货0616ZHESHANGYUHUO,21,21,True
732,浙上虞货0628ZHESHANGYUHUO,浙上虞货0628ZHESHANGYUHUO,21,21,True
733,浙上虞货0628ZHESHANGYUHUO,浙上虞货0628ZHESHANGYUHUO,21,21,True
734,浙上虞货0656ZHESHANGYUHUO,浙上虞货0656ZHESHANGYUHUO,21,21,True
735,浙上虞货0686ZHESHANGYUHUO,浙上虞货0686ZHESHANGYUHUO,21,21,True
736,浙上虞货0688ZHESHANGYUHUO,浙上虞货0688ZHESHANGYUHUO,21,21,True
737,浙上虞货0689ZHESHANGYUHUO,浙上虞货0689ZHESHANGYUHUO,21,21,True
738,浙上虞货0689ZHESHANGYUHUO,浙上虞货0689ZHESHANGYUHUO,21,21,True
739,浙上虞货0701ZHESHANGYUHUO,浙上虞货0701ZHESHANGYUHUO,21,21,True
740,浙上虞货0833,浙上虞货0833,8,8,True
741,浙嘉兴货01995,浙嘉兴货01995,9,9,True
742,浙安吉货2285,浙安吉货2285,8,8,True
743,浙安吉货2791,浙安吉货2791,8,8,True
744,浙安吉货2820,浙安吉货2820,8,8,True
745,浙富阳货00815ZHEFUYANGHUO,浙富阳货00815ZHEFUYANGHUO,21,21,True
746,浙富阳货00818ZHEFUYANGHUO,浙富阳货00818ZHEFUYANGHUO,21,21,True
747,浙富阳货00822ZHEFUYANGHUO,浙富阳货00822ZHEFUYANGHUO,21,21,True
748,浙富阳货00952,浙富阳货00952,9,9,True
749,浙平湖货02379ZHEPINGHUHUO,浙平湖货02379ZHEPINGHUHUO,21,21,True
750,浙康达006,浙康达006,6,6,True
751,浙建德货00208,浙建德货00208,9,9,True
752,浙建德货00786,浙建德货00786,9,9,True
753,浙建德货00789,浙建德货00789,9,9,True
754,浙建德货00888ZHEJIANDEHUO,浙建德货00888ZHEJIANDEHUO,21,21,True
755,浙杭州货00349,浙杭州货00349,9,9,True
756,浙柯桥货0036ZHEKEQIAOHUO,浙柯桥货0036ZHEKEQIAOHUO,20,20,True
757,浙柯桥货0036ZHEKEQIAOHUO,浙柯桥货0036ZHEKEQIAOHUO,20,20,True
758,浙柯桥货0039ZHEKEQIAOHUO,浙柯桥货0039ZHEKEQIAOHUO,20,20,True
759,浙桐乡货02866,浙桐乡货02866,9,9,True
760,浙桐乡货02866,浙桐乡货02866,9,9,True
761,浙桐乡货02896,浙桐乡货02896,9,9,True
762,浙桐庐货00089,浙桐庐货00089,9,9,True
763,浙桐庐货00587,浙桐庐货00587,9,9,True
764,浙桐庐货00587,浙桐庐货00587,9,9,True
765,浙海宁货01561,浙海宁货01561,9,9,True
766,浙海宁货01561,浙海宁货01561,9,9,True
767,浙海盐货03189,浙海盐货03189,9,9,True
768,浙绍兴货0575,浙绍兴货0575,8,8,True
769,浙绍兴货0708ZHESHAOXINGHUO,浙绍兴货0708ZHESHAOXINGHUO,22,22,True
770,浙绍兴货0806,浙绍兴货0806,8,8,True
771,浙绍兴货0816ZHESHAOXINGHUO,浙绍兴货0816ZHESHAOXINGHUO,22,22,True
772,浙绍兴货0819ZHESHAOXINGHUO,浙绍兴货0819ZHESHAOXINGHUO,22,22,True
773,浙绍运6-22ZHESHAOYUN,浙绍运6-22ZHESHAOYUN,17,17,True
774,浙绍运6-22ZHESHAOYUN,浙绍运6-22ZHESHAOYUN,17,17,True
775,浙萧山货03186ZHEXIAOSHANHUO,浙萧山货03106ZHEXIAOSHANHUO,23,23,False
776,浙萧山货13133,浙萧山货13133,9,9,True
777,浙萧山货23500,浙萧山货23500,9,9,True
778,浙萧山货23552,浙萧山货23552,9,9,True
779,浙萧山货23592,浙萧山货23592,9,9,True
780,浙萧山货23677ZHEXIAOSHANHUO,浙萧山货23677ZHEXIAOSHANHUO,23,23,True
781,浙萧山货23838ZHEXIAOSHANHUO,浙萧山货23838ZHEXIAOSHANHUO,23,23,True
782,浙萧山货23838ZHEXIAOSHANHUO,浙萧山货23838ZHEXIAOSHANHUO,23,23,True
783,浙萧山货23891,浙萧山货23891,9,9,True
784,浙萧山货23938ZHEXIAOSHANHUO,浙萧山货23938ZHEXIAOSHANHUO,23,23,True
